Synsets,domain_x,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,ngram_10y_mean,ngram_1y_mean,ngram_1y_max,ngram_5y_mean,ngram_5y_max,ngram_10y_max,ngram_20y_mean,ngram_20y_max,ngram_50y_mean,ngram_50y_max,ngram_100y_mean,ngram_100y_max,ngram_200y_mean,ngram_200y_max,ngram_400y_mean,ngram_400y_max,ngram_500y_mean,ngram_500y_max
Synset('table.n.03'),furn,1,6,0.0,0.8268625393494228,1.1382968646395757,5,1,8,nb,0.00028550207587779204,0.0002906287745645386,0.0003116163643426262,0.0002812250944164892,0.0003116163643426262,0.0003116163643426262,0.00029317071238481383,0.0003116163643426262,0.0003214357537966434,0.0003724292582774069,0.0003044957927906382,0.0003724292582774069,0.00022327074281806451,0.0003724292582774069,0.00015856169504495216,0.0005801555671496317,0.00015497047555374896,0.0016393800979130901
Synset('wall_unit.n.01'),furn,1,1,0.0,0.8268625393494228,1.4928483470682958,9,1,1,nb,2.9302890619026748e-08,2.0465048336526515e-08,2.2487842810114955e-08,2.64152164031195e-08,3.392680736347131e-08,3.687581698330611e-08,3.137119131201875e-08,3.7333682895157594e-08,3.0493905943641086e-08,4.1455605948037544e-08,2.484699121843817e-08,4.3992213427657134e-08,1.2630810553151339e-08,4.3992213427657134e-08,6.331154416916257e-09,4.3992213427657134e-08,4.882294079198883e-09,4.3992213427657134e-08
Synset('wardrobe.n.01'),furn,1,3,0.0,0.8268625393494228,2.164630103249029,5,3,23,b,0.0002795007709618279,0.000264754064865258,0.0002541134235798381,0.00028399160095441783,0.0003078640584135428,0.0003078640584135428,0.00027521178176790446,0.0003078640584135428,0.00023372087461138704,0.0003087771515879467,0.0001795298191261223,0.0003087771515879467,0.00012415020804618784,0.0003087771515879467,8.179206043879006e-05,0.0003087771515879467,7.139486911288577e-05,0.00044999144029134186
Synset('washstand.n.01'),furn,1,0,0.0,0.8268625393494228,2.351236146632566,9,2,2,nb,2.026457755135234e-07,2.2230330842809565e-07,2.1304509800756932e-07,2.1485216405991991e-07,2.3818874694825354e-07,2.3887978162218104e-07,1.5839580782973598e-07,2.3887978162218104e-07,1.1019103997665511e-07,2.3887978162218104e-07,1.2623130842934506e-07,2.3887978162218104e-07,1.2397343340347052e-07,2.7920940448566967e-07,6.26025883207416e-08,2.7920940448566967e-07,5.043222964664207e-08,1.1211214996365015e-06
Synset('bassinet.n.01'),furn,1,0,0.0,0.9302203567681008,0.8583877995642701,8,1,2,nb,1.7258743581746475e-07,1.73904747824416e-07,1.7541283248156958e-07,1.7862429043299008e-07,2.3261194304069477e-07,2.3261194304069477e-07,1.4308520983528717e-07,2.3322938186298714e-07,1.0041880155268778e-07,2.3322938186298714e-07,8.259967455655751e-08,2.3322938186298714e-07,5.3479131950909293e-08,2.3322938186298714e-07,2.9047109553596564e-08,5.410192898125388e-07,2.239979025190812e-08,5.410192898125388e-07
Synset('carrycot.n.01'),furn,1,0,3.126984126984127,0.9302203567681008,1.4368665340532347,8,1,1,nb,1.4695805421057044e-08,9.866768513333568e-09,1.3381174390758588e-08,1.3126974544401074e-08,1.8278331737064946e-08,2.229660900354702e-08,1.0500015671747557e-08,2.229660900354702e-08,6.529494557375661e-09,2.285217237663062e-08,3.4954919611310226e-09,2.285217237663062e-08,1.7583749417474853e-09,2.285217237663062e-08,8.813799583322806e-10,2.285217237663062e-08,6.796795447908548e-10,2.285217237663062e-08
Synset('cradle.n.01'),furn,1,0,3.126984126984127,0.9302203567681008,0.6157999431656721,6,1,10,nb,3.5688341364964966e-06,3.7901760094882775e-06,3.790476625908923e-06,3.6557941219446852e-06,3.790476625908923e-06,3.790476625908923e-06,3.2588526247915675e-06,3.820748919025618e-06,2.6193479741451423e-06,3.820748919025618e-06,2.933107499279348e-06,3.908307576239167e-06,4.020692236284979e-06,6.800147911434351e-06,3.858193168746698e-06,1.7660801859165076e-05,3.672444963734952e-06,4.021393760922365e-05
Synset('bed.n.01'),furn,1,23,9.38095238095238,0.9302203567681008,0.9516908212560388,3,1,13,b,0.0001249320636960957,0.00012946584547535167,0.0001314577169750919,0.0001326126748040224,0.00014458356974955677,0.00014458356974955677,9.898962212316422e-05,0.00014458356974955677,7.20038331093399e-05,0.00014497505844701664,6.545442139322449e-05,0.00014497505844701664,7.398302805097444e-05,0.00014458356974955677,7.532053187181683e-05,0.000644847586954711,6.815223298690835e-05,0.000644847586954711
Synset('credenza.n.01'),furn,1,0,0.0,0.9302203567681008,0.5411575258122573,8,2,2,nb,1.6196037967733643e-06,1.7261783881172832e-06,1.6647133342928555e-06,1.660221340478903e-06,1.6647133342928555e-06,1.6647133342928555e-06,1.5802022479310687e-06,1.6647133342928555e-06,1.4813869914371978e-06,1.6647133342928555e-06,1.280974759545107e-06,1.982762256602655e-06,1.5285974370072919e-06,2.8110487733101763e-06,1.5355357717698778e-06,1.5020340470073279e-05,2.562538872560353e-06,0.00016328447145497194
Synset('minibar.n.01'),furn,1,0,0.0,0.9302203567681008,0.8770484039026238,7,2,1,nb,3.3049932245342434e-07,1.3131460228216207e-07,1.2218440814670828e-07,1.4394182526640542e-07,1.6723365359183617e-07,7.854410779550847e-07,3.51814673251434e-07,7.864930415824034e-07,1.831377164448026e-07,7.864930415824034e-07,9.684882831209442e-08,7.864930415824034e-07,5.713021199201174e-08,7.864930415824034e-07,2.996683730653645e-08,7.864930415824034e-07,2.3109041846002146e-08,7.864930415824034e-07
Synset('china_cabinet.n.01'),furn,1,0,0.0,0.9302203567681008,1.287581699346405,12,2,1,nb,8.334231230397196e-08,7.054675570106195e-08,5.1565988257173956e-08,8.085904661114807e-08,8.358594133506259e-08,8.358594133506259e-08,7.466973765558552e-08,8.358594133506259e-08,5.174905981842054e-08,8.383287172786247e-08,4.9991970055470823e-08,8.383287172786247e-08,4.377609399955793e-08,8.383287172786247e-08,2.8092624548838384e-08,9.495873314335768e-07,2.1663735469392678e-08,9.495873314335768e-07
Synset('dresser.n.05'),furn,1,0,0.0,0.9302203567681008,0.4105332954437813,7,1,5,nb,3.2004568039796637e-06,2.9639765983802135e-06,3.0077780763804185e-06,3.3408860697174228e-06,3.898996055795578e-06,3.898996055795578e-06,2.6488122077104153e-06,3.898996055795578e-06,2.0750672561680302e-06,3.9050079601032905e-06,1.9129302492049026e-06,3.9050079601032905e-06,1.7722432036614062e-06,3.9050079601032905e-06,1.1500866250214235e-06,3.9050079601032905e-06,9.607041830864778e-07,1.4542753888235893e-05
Synset('medicine_chest.n.01'),furn,1,0,0.0,0.9302203567681008,0.802405986549209,14,2,1,nb,3.5579937468499523e-07,3.0486546098718037e-07,2.3187465014729014e-07,3.5203004628003853e-07,3.266271741964033e-07,3.266271741964033e-07,3.137124573977735e-07,3.266271741964033e-07,2.268863505253399e-07,3.2835568697375805e-07,2.108770312456951e-07,3.2835568697375805e-07,1.6957974365079366e-07,3.2835568697375805e-07,9.480274851895805e-08,3.2835568697375805e-07,8.470355197429968e-08,6.0299448705336545e-06
Synset('chiffonier.n.01'),furn,1,0,3.126984126984127,0.9302203567681008,0.5784787344889647,7,2,2,nb,2.996649957948632e-07,2.7686362930046116e-07,2.4724759928318463e-07,2.900967014709173e-07,3.0446234156045193e-07,3.0446234156045193e-07,2.803220076526743e-07,3.0446234156045193e-07,2.468890269308188e-07,3.081019808170993e-07,2.3437824529174499e-07,3.081019808170993e-07,2.0960535333860652e-07,3.496550967652112e-07,2.0866926585641925e-07,1.2396940860526229e-06,2.1758411619187914e-07,1.9662589693325572e-05
Synset('highboy.n.01'),furn,1,0,0.0,0.9302203567681008,1.418205929714881,7,2,1,nb,7.625232504885035e-08,6.835059265103416e-08,4.47813144205389e-08,7.328530561509967e-08,5.843316853645919e-08,6.407766593719e-08,6.109268118476008e-08,6.407766593719e-08,5.2881311405639015e-08,6.407766593719e-08,6.797005717414246e-08,1.755349998688871e-07,3.966770153299974e-08,2.495088544662849e-07,2.379773573429321e-08,2.495088544662849e-07,1.8351715441253032e-08,2.495088544662849e-07
Synset('lowboy.n.01'),furn,1,0,0.0,0.9302203567681008,1.119636260301222,6,1,1,nb,2.1750213867970988e-08,1.2938645259363835e-08,1.4749703680649873e-08,1.502044771548028e-08,2.202480975377341e-08,6.023548015932079e-08,2.0909259693047663e-08,6.023548015932079e-08,3.10091404325655e-08,6.478560210521067e-08,3.873339347980631e-08,8.905303294781675e-08,2.0284603528453624e-08,8.905303294781675e-08,1.0194094982567199e-08,8.905303294781675e-08,7.86121555386432e-09,8.905303294781675e-08
Synset('dining-room_table.n.01'),furn,2,0,3.126984126984127,0.9302203567681008,1.3435635123614662,17,1,1,nb,1.2644203195577575e-07,1.0029108921116858e-07,1.0353665658158206e-07,1.1519164881216663e-07,1.495191384037753e-07,1.5347573878443654e-07,1.0650660577820894e-07,1.5347573878443654e-07,7.44690589977595e-08,1.5347573878443654e-07,7.026859861417678e-08,1.5347573878443654e-07,4.711210140773744e-08,1.5347573878443654e-07,2.3832617261926274e-08,1.5347573878443654e-07,1.837861446544699e-08,1.5347573878443654e-07
Synset('floor_lamp.n.01'),furn,1,0,0.0,0.9302203567681008,0.5784787344889647,10,1,1,nb,7.163215085991372e-08,6.184129475172995e-08,6.454789058807364e-08,6.889690358965102e-08,8.516011718029404e-08,8.798070016968751e-08,8.071373846534123e-08,1.510867148057926e-07,5.390077675478791e-08,1.515366866988721e-07,5.79910864631247e-08,1.515366866988721e-07,2.9789365197578998e-08,1.515366866988721e-07,1.4931826445669272e-08,1.515366866988721e-07,1.1514735393679575e-08,1.515366866988721e-07
Synset('reading_lamp.n.01'),furn,1,1,0.0,0.9302203567681008,0.7091029648574405,12,1,1,nb,7.909697933780602e-08,6.778792638328923e-08,7.015288616685211e-08,7.435724806252135e-08,8.892580893871127e-08,1.0174487341529925e-07,7.960157478160781e-08,1.2339613952860873e-07,5.1058839855196623e-08,1.2388072462288235e-07,6.0648895998493e-08,1.443311691273763e-07,3.9456797574108925e-08,1.443311691273763e-07,2.0143310906360958e-08,1.443311691273763e-07,1.553359167971297e-08,1.443311691273763e-07
Synset('table_lamp.n.01'),furn,1,0,0.0,0.9302203567681008,0.5038363171355499,10,1,1,nb,1.1875580439226562e-07,9.889632818227412e-08,1.0063684729999522e-07,1.1463470630153812e-07,1.50041077895402e-07,1.50041077895402e-07,1.0896739130990197e-07,1.5096706687534045e-07,8.270450201755814e-08,1.5096706687534045e-07,8.22837648202059e-08,1.6609500619324535e-07,4.798606482989201e-08,1.6609500619324535e-07,2.4501145163742753e-08,1.6609500619324535e-07,1.8894152328193933e-08,1.6609500619324535e-07
Synset('file.n.03'),furn,1,3,0.0,0.9302203567681008,1.306242303684759,4,3,9,nb,6.940429508329637e-05,4.894728197513132e-05,4.866740590614427e-05,5.5635567802581054e-05,6.48343584543909e-05,9.915444297803333e-05,8.620457178156103e-05,0.00011485423101476044,8.78061622291486e-05,0.00011964557097599027,7.080939121410298e-05,0.00011964557097599027,4.689481891847148e-05,0.00011964557097599027,2.982590844274497e-05,0.000134010668261908,3.402429520476913e-05,0.001276429247809574
Synset('bench.n.01'),furn,1,8,0.0,0.9302203567681008,0.6717817561807331,5,1,9,b,1.4630482568959865e-05,1.5026123946881853e-05,1.5048536738504481e-05,1.5273852814819595e-05,1.6220280258494313e-05,1.6220280258494313e-05,1.317993834012062e-05,1.6220280258494313e-05,1.1864648674424407e-05,1.6286801162834763e-05,1.3526926128056212e-05,1.9039720712044073e-05,1.7286029737936818e-05,3.102611862004778e-05,1.8400521808813688e-05,6.97732905337034e-05,1.828324113535114e-05,0.0007568823202745989
Synset('bench.n.07'),furn,1,0,3.126984126984127,0.9302203567681008,0.7464241735341479,5,1,9,nb,1.4630482568959865e-05,1.5026123946881853e-05,1.5048536738504481e-05,1.5273852814819595e-05,1.6220280258494313e-05,1.6220280258494313e-05,1.317993834012062e-05,1.6220280258494313e-05,1.1864648674424407e-05,1.6286801162834763e-05,1.3526926128056212e-05,1.9039720712044073e-05,1.7286029737936818e-05,3.102611862004778e-05,1.8400521808813688e-05,6.97732905337034e-05,1.828324113535114e-05,0.0007568823202745989
Synset('box.n.08'),furn,1,0,3.126984126984127,0.9302203567681008,0.5224969214739036,3,2,13,nb,9.481046016245937e-05,7.99101437203853e-05,8.006991276943154e-05,8.603927932516557e-05,9.279393111683021e-05,0.00011566662510631431,0.00010610675704765124,0.00013732355228057713,0.00011519189887208419,0.00015308883303077891,9.541299675791025e-05,0.00015308883303077891,7.13712296695979e-05,0.00015308883303077891,4.3700027502273474e-05,0.00015308883303077891,7.529581841929772e-05,0.018518518656492233
Synset('box_seat.n.01'),furn,1,0,6.253968253968254,0.9302203567681008,0.8397271952259164,8,1,2,nb,3.839171169356897e-08,4.319526653029371e-08,4.834886291327223e-08,4.1286891840538097e-08,4.834886291327223e-08,4.834886291327223e-08,3.42321722203839e-08,4.834886291327223e-08,2.6148998231769378e-08,4.87236603008423e-08,2.5375263536002074e-08,4.87236603008423e-08,2.3900794581747552e-08,6.836091159811986e-08,1.2237613358254399e-08,6.836091159811986e-08,9.437082608961566e-09,6.836091159811986e-08
Synset('chair.n.01'),furn,1,35,6.253968253968254,0.9302203567681008,0.933030216917685,5,1,7,b,6.753254162752206e-05,6.874072721529956e-05,6.923320620444429e-05,7.087851607442038e-05,7.699978687014664e-05,7.699978687014664e-05,5.986106743009822e-05,7.699978687014664e-05,4.369949265318784e-05,7.726421316078813e-05,3.8499101909249335e-05,7.726421316078813e-05,4.434060107027463e-05,7.726421316078813e-05,3.454464956673874e-05,0.00019732178020603897,2.8218347755707504e-05,0.00019732178020603897
Synset('sofa.n.01'),furn,1,9,0.0,0.9302203567681008,0.8210665908875627,4,3,4,b,3.215856683686463e-05,3.4860480148779516e-05,1.629297682370634e-05,3.533090148503485e-05,1.8420897021087512e-05,1.8420897021087512e-05,2.4844222704159403e-05,1.8420897021087512e-05,1.5019235616592244e-05,1.8420897021087512e-05,1.1312431623145761e-05,1.844520461169452e-05,1.0976295446902454e-05,1.844520461169452e-05,7.543195354166611e-06,1.8420897021087512e-05,6.344582460388155e-06,2.432630185467133e-05
Synset('stool.n.01'),furn,1,7,0.0,0.9302203567681008,0.6717817561807331,5,1,8,b,7.303058708885146e-06,7.769998717321869e-06,7.876272263729334e-06,7.855151011426642e-06,8.304867208153155e-06,8.304867208153155e-06,6.06229895354426e-06,8.304867208153155e-06,4.187107551798345e-06,8.304867208153155e-06,3.6513649743906487e-06,8.304867208153155e-06,3.7029130965816057e-06,8.304867208153155e-06,3.8960778310647205e-06,1.3601679142993817e-05,3.069715676738373e-06,1.3601679142993817e-05
Synset('toilet_seat.n.01'),furn,1,0,3.126984126984127,0.9302203567681008,0.5038363171355499,11,1,1,b,2.764419347373542e-07,2.4701796519366326e-07,2.633992721712275e-07,2.691257445045873e-07,3.1443499892702675e-07,3.211753356602287e-07,2.400180117751687e-07,3.2191496524003327e-07,1.6076574815619884e-07,3.239577516245262e-07,1.1317285675271904e-07,3.239577516245262e-07,5.7820552681941694e-08,3.239577516245262e-07,2.898237179319272e-08,3.239577516245262e-07,2.2349867478981308e-08,3.239577516245262e-07
Synset('breakfast_table.n.01'),furn,1,0,0.0,0.9302203567681008,0.5971393388273184,15,1,1,nb,5.377305130464678e-07,5.500693252002975e-07,5.532676166097872e-07,5.590734035720857e-07,6.337468434480797e-07,6.337468434480797e-07,4.322835833630869e-07,6.337468434480797e-07,2.849322853999284e-07,6.337468434480797e-07,2.983654974923439e-07,6.337468434480797e-07,3.5018701211169543e-07,6.350740943128486e-07,1.8654791590629753e-07,6.350740943128486e-07,1.6630431380273765e-07,9.677170055510942e-06
Synset('card_table.n.01'),furn,1,0,0.0,0.9302203567681008,0.7837453822108553,10,1,2,nb,2.4129419297989263e-07,2.0729333638502823e-07,2.0872049466547082e-07,2.3338000293415817e-07,2.867787878280126e-07,2.867787878280126e-07,2.0908779537912432e-07,2.867787878280126e-07,1.5096963232373882e-07,2.878591082999815e-07,1.407853520792571e-07,2.878591082999815e-07,9.774773838071549e-08,2.878591082999815e-07,6.187340765934563e-08,2.878591082999815e-07,4.771391629114923e-08,2.878591082999815e-07
Synset('card_table.n.02'),furn,1,0,0.0,0.9302203567681008,1.1942786776546368,10,1,2,nb,2.4129419297989263e-07,2.0729333638502823e-07,2.0872049466547082e-07,2.3338000293415817e-07,2.867787878280126e-07,2.867787878280126e-07,2.0908779537912432e-07,2.867787878280126e-07,1.5096963232373882e-07,2.878591082999815e-07,1.407853520792571e-07,2.878591082999815e-07,9.774773838071549e-08,2.878591082999815e-07,6.187340765934563e-08,2.878591082999815e-07,4.771391629114923e-08,2.878591082999815e-07
Synset('coffee_table.n.01'),furn,1,0,0.0,0.9302203567681008,1.3808847210381736,12,2,1,nb,2.588987777940588e-06,2.570686556957469e-06,2.6504837933316594e-06,2.8493924502844456e-06,3.3487774544482818e-06,3.3487774544482818e-06,1.9212574512403524e-06,3.3487774544482818e-06,1.0192284131613216e-06,3.3487774544482818e-06,5.812947276602985e-07,3.3631302835956944e-06,2.931674690074503e-07,3.3631302835956944e-06,1.4699279619382697e-07,3.3570804891525086e-06,1.1335406014177811e-07,3.3570804891525086e-06
Synset('conference_table.n.01'),furn,1,0,3.126984126984127,0.9302203567681008,1.0823150516245146,13,3,1,nb,5.106273726351862e-07,4.750710676723613e-07,4.237709094745412e-07,5.167998625374889e-07,5.32968385869026e-07,5.32968385869026e-07,4.427364248863184e-07,5.32968385869026e-07,3.89725664259904e-07,5.366723417887798e-07,4.4306798920443973e-07,7.976831031264453e-07,4.009708344207732e-07,7.976831031264453e-07,5.725202317036354e-07,4.4625394366448745e-06,4.968531513938857e-07,7.9853070928948e-06
Synset('console_table.n.01'),furn,1,0,0.0,0.9302203567681008,1.2129392819929905,7,2,5,nb,5.8755395982283565e-06,5.572978011514351e-06,5.5281356026171125e-06,5.724410451435347e-06,6.181699973240029e-06,6.451423814723967e-06,5.437149295428864e-06,6.451423814723967e-06,4.187500167376397e-06,6.4699055553063545e-06,3.055380845941128e-06,6.4699055553063545e-06,2.755448575578352e-06,6.4699055553063545e-06,1.8497990938197276e-06,7.5101702350366395e-06,1.5268937535725708e-06,1.716296173981391e-05
Synset('desk.n.01'),furn,1,3,3.126984126984127,0.9302203567681008,1.5861513687600644,4,1,1,b,3.960230471152086e-05,3.730020540615442e-05,3.77218195808382e-05,4.098667162111269e-05,4.799920685627512e-05,4.799920685627512e-05,3.233018722561437e-05,4.799920685627512e-05,2.2057198171229046e-05,4.80831135405424e-05,1.8261247362929534e-05,4.80831135405424e-05,1.310342937397081e-05,4.80831135405424e-05,7.335903511624178e-06,4.80831135405424e-05,6.494526398246838e-06,0.00012494533439166844
Synset('dressing_table.n.01'),furn,1,0,0.0,0.9302203567681008,1.5115089514066495,6,4,5,nb,8.909227613530422e-06,9.743583126109456e-06,6.586578820133582e-06,9.569537957088379e-06,6.586578820133582e-06,6.586578820133582e-06,7.605785869450182e-06,6.616952564542089e-06,5.756513011075145e-06,6.616952564542089e-06,5.893481163299702e-06,6.616952564542089e-06,1.1203302141295365e-05,3.327279468123834e-05,2.2964765434721075e-05,8.83535514049072e-05,1.909663711573278e-05,9.644427598232141e-05
Synset('drop-leaf_table.n.01'),furn,1,1,3.126984126984127,0.9302203567681008,0.9516908212560388,15,1,1,nb,8.162460485294787e-09,5.32802268971011e-09,5.849981388195147e-09,6.902946140622627e-09,1.1219081663682573e-08,1.14032863152147e-08,8.326163904336169e-09,1.1520443370105493e-08,8.729868321356887e-09,1.3819595051645095e-08,1.3102753754102847e-08,3.437029544306469e-08,7.14492772388732e-09,3.437029544306469e-08,3.5813727493799285e-09,3.437029544306469e-08,2.7617893701949062e-09,3.437029544306469e-08
Synset('gaming_table.n.01'),furn,1,0,0.0,0.9302203567681008,1.474187742729942,12,1,1,nb,4.5466410893777655e-08,5.250587914451543e-08,5.283163373448474e-08,4.722763758772489e-08,5.283163373448474e-08,5.283163373448474e-08,4.342483396413939e-08,5.283163373448474e-08,3.496297778934844e-08,5.2903956299088506e-08,3.8593613276614445e-08,6.595317381119514e-08,8.782170705535617e-08,2.8112453342998833e-07,8.259086048875217e-08,4.7366624755795783e-07,6.369025972305695e-08,4.7366624755795783e-07
